Label,Message
0,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
0,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
0,I want to go to perumbavoor
0,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
0,I'm aight. Wat's happening on your side.
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
0,Do well :)all will for little time. Thing of good times ahead:
0,I'm glad. You are following your dreams.
0, and  picking them up from various points
0,"It's ok, at least armand's still around"
0,I will lick up every drop :) are you ready to use your mouth as well?
0,Ok i msg u b4 i leave my house.
0,Why did I wake up on my own &gt;:(
0,K..k:)where are you?how did you performed?
0,No..he joined today itself.
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
0,What type of stuff do you sing?
0,:-) yeah! Lol. Luckily i didn't have a starring role like you!
0,U call me alter at 11 ok.
0,Ok then i will come to ur home after half an hour
0,"It‘s £6 to get in, is that ok?"
0,"Ok., is any problem to u frm him? Wats matter?"
0,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
0,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
0,Yup i've finished c ü there...
0,G.W.R
0,Dunno da next show aft 6 is 850. Toa payoh got 650.
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
0,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
0,It certainly puts things into perspective when something like this happens
0,Erutupalam thandiyachu
0,How come she can get it? Should b quite diff to guess rite...
0,K..give back my thanks.
0,Great. So should i send you my account number.
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
0," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
0,What???? Hello wats talks email address?
0,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
0,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
0,"Aight, I'm chillin in a friend's room so text me when you're on the way"
0,No de. But call me after some time. Ill tell you k
1,it to 80488. Your 500 free text messages are valid until 31 December 2005.
0,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
0,Please sen :)my kind advice :-)please come here and try:-)
0,Oh god..taken the teeth?is it paining
0,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
0,Do u hav any frnd by name ashwini in ur college?
0,Hey... Very inconvenient for your sis a not huh?
0,"Sorry, I'll call later"
0,Ok lor...
0,I sent your maga that money yesterday oh.
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
0,"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor..."
0,This pain couldn't have come at a worse time.
0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
0,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
0,Hmm ill have to think about it... ok you're forgiven! =D
1,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge
0,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
0,S s..first time..dhoni rocks...
0,Jay says that you're a double-faggot
0,Wanna do some art?! :D
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
0,You are right. Meanwhile how's project twins comin up
0,"I am real, baby! I want to bring out your inner tigress..."
0,I wish u were here. I feel so alone
0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
0,I to am looking forward to all the sex cuddling.. Only two more sleeps 
0,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
0,That depends. How would you like to be treated? :)
0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
0,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
0,K go and sleep well. Take rest:-).
0,I see the letter B on my car
0,my ex-wife was not able to have kids. Do you want kids one day?
0,K k:) sms chat with me.
0,Well then you have a great weekend!
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
0,No message..no responce..what happend?
0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
0,Hey morning what you come to ask:-) pa...
1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
0,"No, I was trying it all weekend ;V"
0,I ask if u meeting da ge tmr nite...
0,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
0,Uhhhhrmm isnt having tb test bad when youre sick
0,"Just wondering, the others just took off"
0,No i am not having not any movies in my laptop
0,Jordan got voted out last nite!
1,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
0,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
0,K. I will sent it again
0,That one week leave i put know that time. Why.
0,Finished class where are you.
0,HELLO PEACH! MY CAKE TASTS LUSH!
0,I;m reaching in another 2 stops.
0,Ok then i will come to ur home after half an hour
0,How would my ip address test that considering my computer isn't a minecraft server
0,Oh god. I'm gonna Google nearby cliffs now.
0,I dont understand your message.
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
0,I have a rather prominent bite mark on my right cheek
0,Genius what's up. How your brother. Pls send his number to my skype.
0,K..k..i'm also fine:)when will you complete the course?
0,That's cause your old. I live to be high.
0,Do u still have plumbers tape and a wrench we could borrow?
0,I tagged MY friends that you seemed to count as YOUR friends.
0,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
0,Holy living christ what is taking you so long
0,Wat time u finish ur lect today?
0,So what u doing today?
0,Can u look 4 me in da lib i got stuff havent finish yet.
0,Hey we can go jazz power yoga hip hop kb and yogasana 
1,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
0,Oh k :)why you got job then whats up?
0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
0,I think it's all still in my car
0,"Hiya, had a good day? Have you spoken to since the weekend?"
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
0,Cancel cheyyamo?and get some money back?
1,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
0,"Nothing, i got msg frm tht unknown no.."
0,Good Morning plz call me sir
0,ARR birthday today:) i wish him to get more oscar.
0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
